,name,song_id_x,song_name,genre,feature_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,number_sections,avg_duration,std_duration,std_loudness,std_tempo,number_keys
72,The Rolling Stones,0EHtgDgLhb44gcRb41p1AK,So Divine (Aladdin Story),"album rock, british invasion, classic rock, protopunk, rock",0EHtgDgLhb44gcRb41p1AK271667,0.265,0.885,0.0,-4.413,1.0,0.0348,0.00746,0.00177,0.471,0.805,174.766,271667.0,4.0,13,20.89743384615385,9.05116912576633,6.969998531250993,5.319220438835281,3.0
73,The Rolling Stones,0EJCZM5mVoJjA1MxcoZE6O,Hate To See You Go,"album rock, british invasion, classic rock, protopunk, rock",0EJCZM5mVoJjA1MxcoZE6O200787,0.418,0.828,7.0,-5.173,1.0,0.122,0.399,0.669,0.146,0.376,184.436,200787.0,4.0,8,25.098322500000002,10.409203002400945,10.32702073964911,0.7380687032480655,3.0
74,JAY-Z,0eK5y1c7WDyWwx6k9SFjbT,Renegade,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0eK5y1c7WDyWwx6k9SFjbT337760,0.561,0.774,1.0,-3.144,0.0,0.447,0.399,1.84e-06,0.189,0.82,77.621,337760.0,1.0,13,25.981549230769232,18.90001068633316,6.999381442450689,3.1628605946240587,5.0
75,JAY-Z,0eQWCWetpAE7uuP2RCThpF,All I Need,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0eQWCWetpAE7uuP2RCThpF265827,0.764,0.785,1.0,-4.096,1.0,0.369,0.0151,0.0,0.0493,0.777,95.959,265827.0,4.0,10,26.582661,23.35817592746795,3.541325817323851,1.4945414904467051,5.0
76,JAY-Z,0EWlF8mbOqr2hCK6EnDW9y,Medley: Intro,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0EWlF8mbOqr2hCK6EnDW9y201760,0.645,0.595,8.0,-7.699,1.0,0.446,0.0307,0.0,0.0603,0.716,89.093,201760.0,4.0,4,50.44,37.849021634823444,10.033647139334066,2.1522083232500195,4.0
77,Red Hot Chili Peppers,0eX5QY6o5cb9W72zVmWWjV,The Power of Equality,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0eX5QY6o5cb9W72zVmWWjV243533,0.603,0.877,1.0,-12.828,1.0,0.0474,0.00277,0.0604,0.171,0.881,102.673,243533.0,4.0,7,34.79048571428571,22.49139700281188,0.5185053611331417,0.5838147129420628,5.0
78,The Rolling Stones,0f7VY69zhtS20Xm5PVYCm5,Doo Doo Doo Doo Doo (Heartbreaker),"album rock, british invasion, classic rock, protopunk, rock",0f7VY69zhtS20Xm5PVYCm5206467,0.439,0.827,0.0,-4.593,1.0,0.0335,0.0646,0.374,0.0844,0.54,111.297,206467.0,4.0,9,22.940731111111113,15.458019320658003,5.3399466003364155,1.7961233563180206,4.0
79,The Rolling Stones,0FfZBWDv7p63yj6oh2I2PS,Shattered - Remastered,"album rock, british invasion, classic rock, protopunk, rock",0FfZBWDv7p63yj6oh2I2PS226800,0.738,0.952,4.0,-2.752,1.0,0.147,0.415,2.2e-05,0.116,0.748,140.395,226800.0,4.0,11,20.61819090909091,8.914813110038207,1.4295045549865426,1.1871762601767542,4.0
80,JAY-Z,0fjUmA3EdEZBBVyKNhsct0,The Joy,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0fjUmA3EdEZBBVyKNhsct0317920,0.584,0.516,7.0,-6.256,1.0,0.325,0.146,3.07e-05,0.139,0.326,79.743,317920.0,4.0,15,21.194673333333334,11.53110157050219,4.567049592565465,1.4861238748598935,4.0
81,Fleetwood Mac,0FNgoOlsJMGIDVoEEtheDL,Sooner or Later,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0FNgoOlsJMGIDVoEEtheDL341547,0.5,0.502,9.0,-10.306,1.0,0.0261,0.429,0.0116,0.072,0.0709,102.981,341547.0,4.0,10,34.154674,23.08649530955956,11.499459398404586,13.902525796095865,3.0
82,Red Hot Chili Peppers,0Fq0wrbfcNlihl5AICRqrG,Throw Away Your Television,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0Fq0wrbfcNlihl5AICRqrG224760,0.559,0.883,4.0,-5.894,0.0,0.241,0.00142,0.000402,0.174,0.326,120.517,224760.0,4.0,9,24.973332222222222,14.592581050490843,7.6291386709844975,2.2277265379255535,4.0
83,JAY-Z,0ftpc9EOGzCOFzeTioekK3,BBC,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0ftpc9EOGzCOFzeTioekK3192387,0.802,0.783,11.0,-5.512,1.0,0.149,0.0945,0.0,0.169,0.892,118.018,192387.0,4.0,9,21.37627666666667,14.226774452025309,7.671375666144313,39.38857274465668,5.0
84,JAY-Z,0Fx59cxbrS4v9CsOMUtQEM,Real As It Gets,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0Fx59cxbrS4v9CsOMUtQEM252613,0.531,0.973,1.0,-1.497,1.0,0.323,0.13,0.0,0.353,0.515,86.221,252613.0,4.0,11,22.96485,19.399878046974933,5.483107718670632,26.129865263542964,5.0
85,Red Hot Chili Peppers,0fZu9ojDt6XZLDg6dos2EM,If You Want Me To Stay - Remastered,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0fZu9ojDt6XZLDg6dos2EM247333,0.829,0.791,5.0,-5.802,0.0,0.0709,0.0728,0.0582,0.0676,0.794,100.477,247333.0,4.0,13,19.025646923076923,13.543089560532575,9.583312602430198,1.1677174590210448,7.0
86,Bruce Springsteen,0g0MBBxtDRy8Igs0AzSZR4,Mary's Place,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0g0MBBxtDRy8Igs0AzSZR4358933,0.532,0.925,5.0,-7.24,1.0,0.0426,0.00267,3.42e-05,0.329,0.681,141.137,358933.0,4.0,16,22.4333375,7.73609708409221,4.054144149303689,0.18381095360904587,4.0
87,Fleetwood Mac,0g0QTaRwhYDhF2O5nMbU0b,Save Me,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0g0QTaRwhYDhF2O5nMbU0b255093,0.564,0.715,9.0,-10.66,0.0,0.0305,0.176,0.00207,0.279,0.731,139.492,255093.0,4.0,11,23.1903,8.41735622045307,5.5861256568882744,0.18943432539105512,4.0
88,Bruce Springsteen,0g2ADk0pu6ynetEOPV11Vb,Something in the Night,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0g2ADk0pu6ynetEOPV11Vb311827,0.377,0.375,0.0,-9.174,1.0,0.027,0.0439,0.000504,0.102,0.479,142.389,311827.0,4.0,16,19.489155625,9.566624089198841,6.484416488461652,35.952088275404805,3.0
89,Fleetwood Mac,0g2d9az1nHhDQ4fecenUB0,"You Make Loving Fun - Sessions, Roughs & Outtakes; 2004 Remaster","album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0g2d9az1nHhDQ4fecenUB0296787,0.623,0.445,7.0,-11.149,0.0,0.0275,0.385,0.254,0.176,0.652,125.123,296787.0,4.0,12,24.73221666666667,14.11144047097978,4.4873686323305595,0.6022795271199896,3.0
90,Fleetwood Mac,0G2jcROF8JPUC3HFs83nwb,Mystified - Alternate Version; 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0G2jcROF8JPUC3HFs83nwb208213,0.599,0.23,3.0,-16.027,1.0,0.042,0.624,0.00227,0.0993,0.59,177.522,208213.0,4.0,11,18.92848181818181,9.616475906439758,0.8638801789810694,0.7056142649557811,4.0
91,The Rolling Stones,0G2PKlNp1qW5ca0zsvTVHx,Too Tight - Remastered,"album rock, british invasion, classic rock, protopunk, rock",0G2PKlNp1qW5ca0zsvTVHx214707,0.331,0.912,7.0,-4.828,1.0,0.0453,0.000294,0.367,0.127,0.582,150.397,214707.0,4.0,9,23.85631111111111,13.7810363055037,9.072700617787408,2.5568415140125063,4.0
92,Red Hot Chili Peppers,0GcWf1Cc4ixN35D3O9VdcP,Get on Top,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0GcWf1Cc4ixN35D3O9VdcP198067,0.573,0.994,4.0,-0.407,0.0,0.342,0.0281,0.00543,0.367,0.416,114.563,198067.0,4.0,9,22.007415555555557,11.480848767642476,1.364034925424484,1.420780165183121,4.0
93,Bruce Springsteen,0gec0LnSMK0gmScOY4q4Zc,Gloria's Eyes,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0gec0LnSMK0gmScOY4q4Zc222027,0.484,0.733,2.0,-11.763,1.0,0.0494,0.138,2.42e-06,0.276,0.712,134.164,222027.0,4.0,10,22.202666999999998,13.61555768685224,5.827545837562231,0.22692096029724507,3.0
94,Red Hot Chili Peppers,0GIDR7iLJgV5fJwdcv8TXo,This Velvet Glove,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0GIDR7iLJgV5fJwdcv8TXo225200,0.607,0.953,2.0,-1.744,0.0,0.0471,0.0706,2.94e-05,0.213,0.315,118.885,225200.0,4.0,11,20.47272636363636,11.41471318677633,3.40114922021687,35.76475318268228,6.0
95,Red Hot Chili Peppers,0GRvnYqlnh7ttq9NS6s3Ta,Desecration Smile,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0GRvnYqlnh7ttq9NS6s3Ta301627,0.575,0.788,2.0,-3.66,1.0,0.0228,0.178,4.72e-05,0.11,0.436,91.853,301627.0,4.0,13,23.202045384615378,11.852974741934768,4.556616745642172,0.4642594461433514,4.0
96,Fleetwood Mac,0GtEzzTGxeALU5CMCi4YgC,Monday Morning - Early Take,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0GtEzzTGxeALU5CMCi4YgC170347,0.686,0.769,0.0,-9.364,1.0,0.0354,0.0198,0.000729,0.113,0.891,106.447,170347.0,4.0,8,21.2933375,10.105770469664135,3.9392794482530147,2.113760207375873,3.0
97,Kendrick Lamar,0gvQoTWRxsW5Rd7KgPp0u3,HUMBLE.,"conscious hip hop, hip hop, rap, west coast rap",0gvQoTWRxsW5Rd7KgPp0u3177000,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000.0,4.0,8,22.12499375,12.037041777692412,0.8515634256220397,1.4082213135218349,4.0
98,Red Hot Chili Peppers,0GVzmHIvC4FaHgx9ePxVTY,American Ghost Dance - Remastered,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0GVzmHIvC4FaHgx9ePxVTY231173,0.939,0.73,9.0,-4.939,1.0,0.0807,0.0764,0.0019,0.106,0.936,111.645,231173.0,4.0,12,19.26445,9.458288230088801,1.657537741240411,1.3738606160831033,5.0
99,Bruce Springsteen,0GZKQm2bW1DSmUxvb7NXDC,What Love Can Do,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0GZKQm2bW1DSmUxvb7NXDC176573,0.504,0.938,4.0,-6.248,0.0,0.0722,0.0177,8.48e-06,0.425,0.509,116.547,176573.0,4.0,5,35.31466199999999,27.426729455773973,4.7633026882615805,0.9145530055715716,2.0
100,The Rolling Stones,0h7tNrw7CLaR1J0M4Kfwms,Luxury,"album rock, british invasion, classic rock, protopunk, rock",0h7tNrw7CLaR1J0M4Kfwms301133,0.591,0.809,0.0,-10.479,1.0,0.0328,0.0568,0.00836,0.796,0.842,129.421,301133.0,4.0,12,25.094448333333332,14.275409461652984,7.036933616801621,0.8871356827999681,1.0
101,JAY-Z,0hbSQvosqCvCFaiSRPEUYP,"Girls, Girls, Girls","east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0hbSQvosqCvCFaiSRPEUYP275373,0.509,0.952,2.0,-4.444,0.0,0.336,0.144,0.0,0.135,0.7,83.068,275373.0,4.0,15,18.358228,8.412513947512275,1.6912565686353982,1.1292887437084747,5.0
102,Bruce Springsteen,0Hd6VztNzTTm02k5czm8kZ,Stray Bullet - Studio Outtake - 1980,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0Hd6VztNzTTm02k5czm8kZ366067,0.428,0.328,7.0,-13.851,1.0,0.0261,0.711,0.111,0.183,0.193,93.919,366067.0,4.0,15,24.404447333333334,15.023895563132784,9.265146045157369,1.1545378667303603,4.0
103,Kanye West,0HMCdlOPJkAGlB0MlSWIcO,I Am A God,"chicago rap, rap",0HMCdlOPJkAGlB0MlSWIcO231507,0.506,0.532,4.0,-7.403,0.0,0.0713,0.0366,0.000783,0.165,0.303,111.829,231507.0,4.0,10,23.15066,13.629887090003514,8.735486529094988,35.506084175970614,7.0
104,Fleetwood Mac,0hOA8SoraNo2ZP1amtVYnY,Big Love - 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0hOA8SoraNo2ZP1amtVYnY223733,0.709,0.699,10.0,-11.905,0.0,0.0466,0.0291,0.295,0.0673,0.592,125.377,223733.0,4.0,9,24.859255555555556,14.921755407132157,4.459237026791817,0.5899392153245766,4.0
105,The Rolling Stones,0HYa2DlQl22KBg9yEyKzD8,Ride 'Em On Down,"album rock, british invasion, classic rock, protopunk, rock",0HYa2DlQl22KBg9yEyKzD8169680,0.508,0.943,4.0,-4.57,1.0,0.0928,0.134,0.00852,0.337,0.756,115.9,169680.0,4.0,4,42.4200225,66.44999104141218,4.479189361182818,1.4194199519522122,2.0
106,Bruce Springsteen,0II4vX2zmxXzNV6jpZNrrn,Sundown,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0II4vX2zmxXzNV6jpZNrrn194667,0.519,0.733,7.0,-6.777,1.0,0.0305,0.173,1.42e-05,0.242,0.407,116.983,194667.0,4.0,10,19.466665,14.353337647159323,4.117644450680779,0.7265847125039478,3.0
107,JAY-Z,0IIdUQntNOcOsLb7Q6NCK3,Streets Is Watching,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0IIdUQntNOcOsLb7Q6NCK3238640,0.89,0.512,9.0,-8.587,1.0,0.474,0.101,0.0,0.0784,0.855,92.496,238640.0,4.0,12,19.886684999999996,13.684844629012384,1.2792757539113506,0.4164456656326793,6.0
108,Fleetwood Mac,0iINibMKtoS8duvexsqnm5,Tusk - 2015 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0iINibMKtoS8duvexsqnm5217573,0.628,0.779,0.0,-11.841,1.0,0.0831,0.224,0.776,0.151,0.936,180.837,217573.0,4.0,10,21.757326,19.074888456260556,10.440132507141213,1.8506063991147501,6.0
109,Red Hot Chili Peppers,0itNMuBHye9fu392b4e9oa,Tell Me Baby,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0itNMuBHye9fu392b4e9oa247667,0.695,0.993,0.0,-3.114,1.0,0.0612,0.00177,0.00246,0.0814,0.281,107.951,247667.0,4.0,4,61.91659000000001,57.16686607646426,13.28445615497049,2.9702381919076273,3.0
110,Kanye West,0IW0qaeyxL5Et4UG2MrJKB,We Don't Care,"chicago rap, rap",0IW0qaeyxL5Et4UG2MrJKB239880,0.595,0.754,11.0,-5.827,0.0,0.181,0.0142,0.0,0.247,0.647,83.155,239880.0,4.0,13,18.4523,8.986040576322626,2.025332090528137,0.5192334957193363,5.0
111,Fleetwood Mac,0ixjGEJjAVUIHQex2I2opM,World Turning - 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0ixjGEJjAVUIHQex2I2opM264733,0.678,0.566,2.0,-12.244,1.0,0.0311,0.294,0.0125,0.11,0.888,115.617,264733.0,4.0,13,20.364103076923076,10.38992529126524,9.05584391287521,0.6448262536807079,3.0
112,Red Hot Chili Peppers,0J3ytriezGZ3KCREfHKDOI,Strip My Mind,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0J3ytriezGZ3KCREfHKDOI259333,0.387,0.653,0.0,-5.067,1.0,0.0333,0.0265,3.44e-05,0.111,0.262,135.601,259333.0,4.0,9,28.81481777777778,20.73926737118128,12.362298971514607,4.775765278989325,3.0
113,Bruce Springsteen,0J4Cm53So8iMPc02fIj31s,Don't Look Back - Studio Outtake - 1977,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0J4Cm53So8iMPc02fIj31s179800,0.488,0.821,9.0,-6.719,1.0,0.039,0.00371,0.00011,0.339,0.799,120.609,179800.0,4.0,8,22.475016250000003,15.269816136705712,0.74670586100361,42.65580134028832,3.0
114,Red Hot Chili Peppers,0JCJoVgkgiPvC5hMgdCoJO,Love Trilogy,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0JCJoVgkgiPvC5hMgdCoJO162029,0.492,0.659,0.0,-6.338,1.0,0.0799,0.000136,0.0,0.094,0.157,137.316,162029.0,4.0,5,32.405762,36.153727385368164,15.378820946353462,1.627936024541497,3.0
115,The Rolling Stones,0JqxyTTIwPtwU9BZnySZGo,Out Of Tears,"album rock, british invasion, classic rock, protopunk, rock",0JqxyTTIwPtwU9BZnySZGo327640,0.394,0.448,2.0,-7.887,1.0,0.0291,0.376,0.00101,0.13,0.145,144.788,327640.0,4.0,10,32.76401,15.400109121074433,6.792397646552275,4.023906780453267,4.0
116,The Rolling Stones,0JTrB3fXGdyGcwxFFECsm1,You Got Me Rocking,"album rock, british invasion, classic rock, protopunk, rock",0JTrB3fXGdyGcwxFFECsm1216133,0.501,0.789,0.0,-3.633,1.0,0.0372,0.000947,0.0361,0.267,0.653,126.253,216133.0,4.0,13,16.62564769230769,7.4543384531684564,3.3817275569198015,1.2304645828887526,4.0
117,Fleetwood Mac,0JWqhXZWac03JFnt6qafGG,Don't Stop - 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0JWqhXZWac03JFnt6qafGG193733,0.687,0.734,9.0,-7.821,1.0,0.0369,0.032,0.000369,0.0515,0.786,118.865,193733.0,4.0,11,17.61211909090909,9.505490359871452,3.914412525294417,1.069125887646703,3.0
118,Bruce Springsteen,0Kb43WhfwnVCroQhAxHs6n,Rocky Ground,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0Kb43WhfwnVCroQhAxHs6n279960,0.625,0.544,5.0,-9.252,1.0,0.0458,0.204,0.000259,0.1,0.54,78.993,279960.0,4.0,15,18.66399733333333,12.08485800419414,9.059888949703103,20.47576470506396,5.0
119,Bruce Springsteen,0KE2pycf0VOY4Tj1XVyrk4,The Price You Pay,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0KE2pycf0VOY4Tj1XVyrk4326893,0.548,0.673,7.0,-7.929,1.0,0.0265,0.122,0.00107,0.0492,0.726,105.39,326893.0,4.0,13,25.145636923076925,14.519880761633562,6.238673311875505,1.6374773868080392,3.0
120,The Rolling Stones,0kesmP5jKuavoUDwuoMG3l,Tops - Remastered,"album rock, british invasion, classic rock, protopunk, rock",0kesmP5jKuavoUDwuoMG3l226773,0.599,0.715,10.0,-7.107,1.0,0.0429,0.108,4.75e-05,0.0834,0.714,80.541,226773.0,4.0,9,25.197023333333338,15.229275693082059,7.766830538328431,0.9689477253414873,3.0
121,Fleetwood Mac,0kk7A0C9XbKwgVbb8I5eVL,Eyes of the World - 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0kk7A0C9XbKwgVbb8I5eVL226314,0.659,0.625,10.0,-9.043,1.0,0.0424,0.521,0.0137,0.0928,0.859,153.188,226314.0,4.0,8,28.28930625,13.815992354473998,3.067798928850641,0.6049540124198353,1.0
122,Fleetwood Mac,0kSCJvyw60zHH58iG1cLXD,Think About Me - 2015 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0kSCJvyw60zHH58iG1cLXD164333,0.684,0.679,0.0,-8.891,1.0,0.0255,0.00448,0.00832,0.112,0.783,116.603,164333.0,4.0,8,20.541668750000003,15.50713888058422,10.462251379534495,0.8215229650733171,2.0
123,JAY-Z,0KwmQGPCDkAUc4isMOj7VD,U Don't Know,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0KwmQGPCDkAUc4isMOj7VD199440,0.549,0.913,8.0,-3.49,0.0,0.146,0.0026,0.0,0.26,0.669,154.957,199440.0,4.0,7,28.49144285714286,11.390307863246006,0.3141595742536555,1.0893201025016843,4.0
124,Bruce Springsteen,0L5pgyAg5kEO69Wn0PpS2Q,American Land,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0L5pgyAg5kEO69Wn0PpS2Q265093,0.48,0.786,7.0,-8.062,1.0,0.0329,0.000215,0.000125,0.113,0.774,134.964,265093.0,4.0,10,26.509332,33.77816530968418,4.8307957706549525,0.5934309283030915,5.0
125,The Rolling Stones,0L9upeBPGyAEVtJTeMS0NZ,Title 5,"album rock, british invasion, classic rock, protopunk, rock",0L9upeBPGyAEVtJTeMS0NZ107427,0.466,0.831,9.0,-7.849,1.0,0.0343,0.473,0.831,0.322,0.885,95.548,107427.0,4.0,7,15.346677142857143,8.820947313825792,12.383237741091014,36.45573925748213,3.0
126,Fleetwood Mac,0LGBXRGIdzgKoGoPEat3W8,Goodbye Angel - Original Outtake; 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0LGBXRGIdzgKoGoPEat3W8192830,0.646,0.55,6.0,-8.899,0.0,0.026,0.676,0.000105,0.249,0.771,90.573,192830.0,4.0,7,27.54721428571429,16.675315524194094,10.468974780387093,0.18101170706679914,4.0
127,Red Hot Chili Peppers,0LGNCDBI88WlGMuo1w6zgS,Don't Forget Me,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0LGNCDBI88WlGMuo1w6zgS277160,0.499,0.705,9.0,-5.596,0.0,0.0669,0.00399,9.11e-06,0.104,0.36,123.909,277160.0,4.0,14,19.797144285714285,10.6060939618096,3.81150425512201,1.2793846584962654,3.0
128,Kendrick Lamar,0lJZRic5kToowUXH35uy7P,XXX. FEAT. U2.,"conscious hip hop, hip hop, rap, west coast rap",0lJZRic5kToowUXH35uy7P254200,0.568,0.619,1.0,-6.899,1.0,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200.0,4.0,10,25.420050999999997,28.824737149705463,13.229809391841004,53.66394456957732,8.0
129,Red Hot Chili Peppers,0lK2JLm8XIl9MyY7gR9vSV,One Big Mob,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0lK2JLm8XIl9MyY7gR9vSV362307,0.378,0.959,9.0,-3.257,1.0,0.0993,0.00594,2.92e-05,0.46,0.326,113.754,362307.0,4.0,14,25.879043571428564,15.12275941874346,5.412383744912938,4.209735876969736,4.0
130,Red Hot Chili Peppers,0Lquf1mT5AdDghneA1HqNm,The Brothers Cup - Remastered,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",0Lquf1mT5AdDghneA1HqNm207733,0.804,0.813,6.0,-5.305,0.0,0.0454,0.0399,0.000116,0.0792,0.936,106.544,207733.0,4.0,11,18.88484272727273,6.920418289545929,7.184181656439882,1.0801159028717033,7.0
131,Fleetwood Mac,0LYlKd8cANn3CBpfaKlNLg,Big Love - Remix / Edit; 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0LYlKd8cANn3CBpfaKlNLg221107,0.598,0.949,10.0,-6.612,1.0,0.0604,0.00355,0.473,0.18,0.742,125.609,221107.0,4.0,10,22.110670000000002,17.106992608618008,2.663139477717564,0.3171674811690333,5.0
132,JAY-Z,0m0XNLo1h7osCtaGpjFem7,Do U Wanna Ride,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",0m0XNLo1h7osCtaGpjFem7329307,0.687,0.683,8.0,-5.086,1.0,0.287,0.0981,0.000179,0.254,0.629,92.008,329307.0,4.0,10,32.930665,23.04366213394393,2.720248771303422,0.5641969317337518,6.0
133,Bruce Springsteen,0M1YQiRGel1tTMjA3orfRd,Badlands,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0M1YQiRGel1tTMjA3orfRd242453,0.609,0.778,4.0,-7.548,1.0,0.0485,0.0862,1.16e-05,0.278,0.853,122.614,242453.0,4.0,13,18.65026076923077,8.500314269151524,5.019286412404018,0.9424349123958419,3.0
134,Fleetwood Mac,0m3yrsrEmPjsjMIh9sMng9,Hold Me - Early Version; 2016 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0m3yrsrEmPjsjMIh9sMng9320277,0.681,0.813,7.0,-8.008,1.0,0.0332,0.19,0.0,0.105,0.905,123.083,320277.0,4.0,7,45.75389142857143,49.10167016770829,9.768132633357164,1.0234706825772946,2.0
135,Kanye West,0m3Ze0cy8qBHSsV2exAfCw,Amazing,"chicago rap, rap",0m3Ze0cy8qBHSsV2exAfCw238333,0.588,0.554,8.0,-8.406,1.0,0.0545,0.216,0.118,0.0619,0.496,146.133,238333.0,4.0,10,23.833342999999996,10.765640003405949,1.66689037165349,0.1642113813892859,6.0
136,Fleetwood Mac,0m8FPvtqX1SkWp2hgiXD8v,For Your Love - 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0m8FPvtqX1SkWp2hgiXD8v226840,0.493,0.679,11.0,-12.521,0.0,0.0396,0.107,0.00228,0.116,0.563,141.84,226840.0,4.0,12,18.903322499999998,7.45232873716681,6.170354866151736,1.9446632858812636,6.0
137,Bruce Springsteen,0m9hl8ZhjYFqVKPVSN2Xhb,Last to Die,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0m9hl8ZhjYFqVKPVSN2Xhb256533,0.397,0.926,4.0,-5.116,0.0,0.0414,0.000505,0.00289,0.33,0.658,145.189,256533.0,4.0,12,21.377765,11.817027859205776,1.9080303424942664,0.25144242970220043,3.0
138,Bruce Springsteen,0mclma7ytWRxThexb62uE2,Brilliant Disguise,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",0mclma7ytWRxThexb62uE2254600,0.702,0.82,9.0,-9.027,1.0,0.0297,0.149,1.01e-06,0.0292,0.921,126.356,254600.0,4.0,10,25.460010000000004,18.309410618159056,11.04127500890283,0.3738083882300004,4.0
139,Fleetwood Mac,0MJGu05kZrxESyalY47L2K,Rollin' Man,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",0MJGu05kZrxESyalY47L2K173667,0.496,0.637,2.0,-8.133,1.0,0.0366,0.294,1.61e-05,0.0566,0.919,106.217,173667.0,3.0,9,19.296296666666663,7.838954112179124,4.565869626308272,1.4223107958530001,3.0
